,year,state_fips_code,county_fips_code,pred_qty_oxy
815,2013,31,171,24365.635644046557
816,2013,31,43,43211.780908204026
817,2013,31,3,24288.503151152356
818,2013,31,29,27595.041846067266
819,2013,31,35,24864.348006259195
820,2013,31,41,27606.080194109185
821,2013,31,61,23671.563777680192
822,2013,31,81,25400.92334900352
823,2013,31,95,25281.208834913574
824,2013,31,101,29060.854436254496
825,2013,31,115,25104.004644046556
826,2013,31,135,25546.529817033163
827,2013,31,155,31799.643856861312
828,2013,31,157,51886.9139676097
829,2013,31,103,24259.454644046556
830,2013,31,105,24936.334869788756
831,2013,31,111,53981.263106203915
832,2013,31,139,25908.67943483062
833,2013,31,165,25999.824644046555
834,2013,31,21,26862.737339592524
835,2013,31,25,47624.3472934656
836,2013,31,39,34827.23086077585
837,2013,31,51,25566.925143600507
838,2013,31,57,24526.329830049384
839,2013,31,75,16352.574343838394
840,2013,31,77,24029.553317033166
841,2013,31,79,59947.8693325197
842,2013,31,85,23829.849644046557
843,2013,31,131,43458.21838123693
844,2013,31,145,28399.65513317109
845,2013,31,89,27706.31622527129
846,2013,31,65,25618.568151152358
847,2013,31,27,27519.269086835557
848,2013,31,45,44510.09250906938
849,2013,31,97,33402.51129529651
850,2013,31,33,35827.04656174252
851,2013,31,47,47395.04688813318
852,2013,31,71,26794.81618504586
853,2013,31,117,23910.152212191057
854,2013,31,125,23612.049446060617
855,2013,31,167,26642.862768163952
856,2013,31,175,25099.03481781902
857,2013,32,1,56642.52414636889
858,2013,32,5,70405.19125458301
859,2013,32,27,49411.06146410177
860,2013,32,11,24212.157986562073
861,2013,32,13,40849.279759708144
862,2013,32,33,48060.18311119523
863,2013,32,7,57903.506332519704
864,2013,32,23,68080.70648832966
865,2013,32,29,34815.63476087406
866,2013,33,5,131236.6586539416
867,2013,33,9,134844.3206953671
868,2013,33,15,329140.29160398815
869,2013,33,19,57757.86754991101
870,2013,33,11,177338.65605570146
871,2013,33,7,54773.063659606276
872,2013,33,3,56843.33921657768
873,2013,34,21,334118.96774223703
874,2013,34,11,170912.3135475126
875,2013,34,35,300083.15318912343
876,2013,34,29,253856.89305139356
877,2013,34,1,168836.6307800511
878,2013,34,23,449528.22799999994
879,2013,34,33,68913.30507509582
880,2013,34,9,222088.28959257857
881,2013,34,7,246136.60441502993
882,2013,34,39,348076.4849896475
883,2013,34,17,468829.16299999994
884,2013,34,19,295679.79765522457
885,2013,34,27,444191.6687142857
886,2013,35,23,53835.53046500869
887,2013,35,31,66278.41000227792
888,2013,35,43,170151.18896181093
889,2013,35,17,53362.43995838037
890,2013,35,9,63047.85960888164
891,2013,35,15,63545.65516585304
892,2013,35,33,57764.48247559754
893,2013,35,45,139622.66701056212
894,2013,28,9,57760.85271066733
895,2013,28,37,54773.39984618561
896,2013,28,27,63006.378703761184
897,2013,28,61,55751.71567056036
898,2013,28,67,64921.98368648304
899,2013,28,147,57871.681834776056
900,2013,28,95,62753.39491707044
901,2013,28,115,52177.81723572677
902,2013,28,51,46164.79201623842
903,2013,28,5,55099.95611099412
904,2013,32,3,257888.0547653215
905,2013,32,19,72740.53123399004
906,2013,28,89,137506.76319145106
907,2013,28,13,54179.75910746213
908,2013,28,91,60274.7428563447
909,2013,28,141,55291.14710912816
910,2013,28,153,58434.70578397411
911,2013,28,41,53253.62782256725
912,2013,28,93,64176.1638370108
913,2013,28,119,44406.814588827685
914,2013,28,109,68596.80119773136
915,2013,28,79,57499.23455611107
916,2013,28,99,55912.801235726765
917,2013,28,121,157216.64805523443
918,2013,28,151,70668.66201809545
919,2013,28,77,49753.4418004037
920,2013,28,111,56688.94486753005
921,2013,28,17,57757.18820150387
922,2013,28,15,55834.7829225205
923,2013,28,39,50550.71523613236
924,2013,28,101,48034.9629323251
925,2013,28,117,57499.23455611107
926,2013,28,125,59204.7412278292
927,2013,28,19,54170.91271066732
928,2013,28,45,67353.10245475538
929,2013,28,57,54318.0628563447
930,2013,28,55,54023.32668336415
931,2013,28,59,167351.3394058602
932,2013,28,83,63360.40470190846
933,2013,28,143,57919.934613445585
934,2013,28,21,55737.464423704834
935,2013,28,47,168452.36075473027
936,2013,28,75,73932.72727697343
937,2013,28,85,61418.81809936313
938,2013,28,127,54765.22765580995
939,2013,28,159,56485.77551199342
940,2013,28,7,55467.2228563447
941,2013,28,73,61806.296878845926
942,2013,28,81,147432.3288927617
943,2013,28,135,57025.73018771723
944,2013,28,129,50540.66687009088
945,2013,28,149,63914.67972952374
946,2013,28,23,55207.77979532453
947,2013,28,97,56001.566110994114
948,2013,28,105,70197.88186154181
949,2013,28,155,55162.09029313755
950,2013,28,3,63451.771286602874
951,2013,28,25,58182.8838025917
952,2013,28,31,57951.61426199342
953,2013,28,53,58747.21077732498
954,2013,42,43,161627.5147642075
955,2013,42,55,159601.50301822426
956,2013,42,119,57097.54310620392
957,2013,42,127,66776.65657509583
958,2013,42,9,64716.313978491715
959,2013,42,89,162575.3477372409
960,2013,42,61,58854.124575095826
961,2013,42,125,163938.69816248454
962,2013,28,43,56504.72455611107
963,2013,28,63,59940.980649674755
964,2013,42,101,297501.27304653777
965,2013,42,133,209055.36874441674
966,2013,42,63,92150.04695591737
967,2013,42,41,167121.18888888758
968,2013,42,3,255629.9422874829
969,2013,42,129,174331.8270027574
970,2013,42,53,56892.02749144204
971,2013,42,13,165388.2130803778
972,2013,42,73,140497.37085453502
973,2013,42,15,65118.260575095825
974,2013,42,21,157647.9995215953
975,2013,42,29,465421.9687142857
976,2013,42,11,182252.60176518644
977,2013,42,87,62694.06297849172
978,2013,29,129,25582.486332970537
979,2013,29,229,39300.310895018556
980,2013,29,47,166046.91444366612
981,2013,55,105,162742.56583706566
982,2013,55,137,52561.119312857074
983,2013,55,7,55017.6000935743
984,2013,55,65,31419.313042011367
985,2013,55,93,54436.893550943016
986,2013,55,141,142635.6506048511
987,2013,55,15,55181.949772870576
988,2013,55,37,30124.077382387713
989,2013,55,59,162162.76550184228
990,2013,56,23,41196.986367814505
991,2013,56,19,25244.88387198518
992,2013,56,21,135728.75985720198
993,2013,56,9,40569.82120442315
994,2013,56,39,65185.69242309785
995,2013,47,177,63973.89838184097
996,2013,47,179,169788.35453861128
997,2013,47,183,64678.35528660287
998,2013,47,5,55547.739023665104
999,2013,47,7,53543.69215018478
1000,2013,47,13,63309.80326339183
1001,2013,47,15,32034.470024958086
1002,2013,47,83,39874.22551965512
1003,2013,47,119,143190.46072185083
1004,2013,48,373,58998.271832529
1005,2013,48,391,42403.69142213388
1006,2013,48,467,58340.693499186375
1007,2013,48,55,52378.04201393591
1008,2013,48,487,43211.64569425317
1009,2013,48,317,43498.4345397077
1010,2013,48,383,41246.11053970771
1011,2013,48,501,43020.05441447892
1012,2013,48,189,59114.34288959006
1013,2013,48,419,50893.07811035541
1014,2013,48,387,55018.298653587604
1015,2013,48,399,43236.44343262268
1016,2013,48,435,43144.8605397077
1017,2013,48,451,129033.35646799397
1018,2013,48,469,60197.60754588222
1019,2013,48,481,51716.209345412746
1020,2013,48,485,145072.3091269953
1021,2013,48,33,23877.047072617985
1022,2013,48,315,54416.92827776077
1023,2013,48,323,66342.55850842546
1024,2013,48,181,152094.56137107674
1025,2013,48,297,44737.02940933283
1026,2013,48,363,45260.08239780317
1027,2013,48,255,43344.559589091245
1028,2013,48,123,43050.20636281607
1029,2013,48,59,42553.735160123564
1030,2013,48,67,61341.53401663859
1031,2013,48,183,142052.02658865845
1032,2013,48,313,44796.884179243265
1033,2013,48,303,181074.66269650438
1034,2013,48,257,136454.08934159874
1035,2013,48,259,63564.56103308059
1036,2013,48,153,48285.225352944035
1037,2013,48,17,47399.26681851932
1038,2013,48,71,51872.158589845385
1039,2013,48,27,180350.69259943085
1040,2013,48,61,182071.97474289077
1041,2013,48,117,43590.34416614294
1042,2013,48,141,255002.44490548398
1043,2013,48,283,36017.45763848418
1044,2013,48,443,24892.794644046557
1045,2013,48,457,51611.24718510853
1046,2013,48,483,42454.75381781902
1047,2013,48,9,38851.49294254011
1048,2013,48,43,43797.545315135496
1049,2013,48,215,269766.49404283246
1050,2013,48,423,175379.64280874084
1051,2013,48,105,41387.69369760245
1052,2013,48,207,35367.21386141676
1053,2013,48,227,46512.761738474524
1054,2013,48,333,32510.056905686113
1055,2013,48,337,44924.586140916625
1056,2013,48,365,43464.389362880655
1057,2013,48,403,57652.944081233545
1058,2013,48,421,44615.8581945521
1059,2013,48,437,52897.85309576921
1060,2013,48,231,66833.2904954115
1061,2013,48,63,48897.97069871821
1062,2013,48,195,42151.84285832658
1063,2013,48,187,159808.24281300147
1064,2013,48,77,33784.86664124649
1065,2013,48,205,41673.12368354501
1066,2013,48,217,53146.8545654002
1067,2013,48,293,46790.17094368874
1068,2013,48,347,65820.35538873867
1069,2013,48,369,44465.34810609217
1070,2013,48,367,145471.80838079195
1071,2013,48,377,44693.36272880386
1072,2013,48,465,56883.594999488036
1073,2013,48,109,34434.090086839555
1074,2013,48,135,132825.76128492068
1075,2013,48,169,43128.0605397077
1076,2013,48,173,23877.047072617985
1077,2013,48,185,44119.647459975255
1078,2013,48,85,242260.30683974118
1079,2013,48,5,60684.5530326369
1080,2013,48,101,16612.849579607897
1081,2013,48,209,168516.67924571008
1082,2013,48,39,174541.6905314304
1083,2013,48,129,25251.06133297054
1084,2013,48,13,55945.87639062538
1085,2013,48,353,36843.953583351664
1086,2013,48,229,35734.701814651184
1087,2013,48,475,42857.66506029098
1088,2013,48,203,64054.45077696415
1089,2013,48,327,36999.69895464136
1090,2013,48,149,44243.2064985228
1091,2013,48,491,182230.59964156002
1092,2013,48,233,42470.25799924429
1093,2013,48,343,49549.00744425317
1094,2013,48,361,69803.52608791634
1095,2013,48,495,34398.66689145175
1096,2013,48,201,236195.31248048483
1097,2013,48,53,61400.08187884592
1098,2013,48,171,44037.86453068233
1099,2013,48,113,237693.85948769987
1100,2013,48,311,24767.467144046557
1101,2013,48,503,45104.82483812216
1102,2013,48,251,163967.64927600653
1103,2013,48,223,51773.39030094303
1104,2013,48,357,43080.32432358244
1105,2013,48,275,33187.254247658595
1106,2013,48,309,181040.20309005067
1107,2013,48,95,43086.66018020466
1108,2013,48,137,41773.22590562175
1109,2013,48,133,48384.83980929156
1110,2013,48,243,42602.68622308207
1111,2013,48,247,37323.60952381327
1112,2013,48,339,243961.40350640786
1113,2013,48,127,36949.51058724868
1114,2013,48,479,171253.73095095783
1115,2013,48,11,24834.64071205928
1116,2013,48,69,47444.72122663977
1117,2013,48,273,50301.17491514509
1118,2013,48,97,53577.23918983191
1119,2013,48,107,40632.0243946896
1120,2013,48,151,42983.58099963719
1121,2013,48,131,37901.30583966606
1122,2013,48,31,43161.16312268061
1123,2013,48,241,63463.033042844145
1124,2013,48,245,186380.5723874425
1125,2013,48,271,55319.94769950821
1126,2013,48,359,26170.39928348785
1127,2013,48,279,48534.30651677587
1128,2013,48,295,42072.62881044801
1129,2013,48,307,43149.021918868624
1130,2013,48,319,33125.93049435582
1131,2013,48,125,24884.350263533255
1132,2013,48,287,43729.54316630937
1133,2013,48,439,233727.47669243306
1134,2013,48,1,58078.15213092749
1135,2013,48,139,163967.64927600653
1136,2013,48,239,44662.64653346973
1137,2013,48,265,60157.60183251971
1138,2013,48,331,49003.63411035539
1139,2013,48,93,48506.8010371546
1140,2013,48,145,49524.1772241593
1141,2013,48,47,43119.74713618151
1142,2013,48,15,46909.56734541274
1143,2013,48,261,23439.463941514365
1144,2013,48,89,44006.60004423553
1145,2013,48,409,67734.60143047503
1146,2013,48,381,152948.1334163761
1147,2013,48,411,43156.34289354049
1148,2013,48,413,44615.8581945521
1149,2013,48,507,39775.466329931165
1150,2013,48,57,44127.54079145209
1151,2013,48,155,6534.57042242927
1152,2013,48,175,43128.54611147517
1153,2013,48,193,41052.55366363342
1154,2013,48,335,35360.71492658847
1155,2013,48,449,56331.58666429819
1156,2013,48,285,43949.28338123693
1157,2013,48,445,43025.11310291416
1158,2013,48,497,61803.069332519706
1159,2013,48,321,57540.15933282137
1160,2013,48,371,42466.389425375535
1161,2013,48,397,137854.51194145106
1162,2013,48,441,145841.4723892222
1163,2013,48,447,24756.282330049384
1164,2013,48,471,64585.64087884593
1165,2013,48,499,61809.01081807182
1166,2013,48,7,46432.74889457688
1167,2013,48,79,25798.909984678252
1168,2013,48,81,26850.5496058824
1169,2013,48,99,66126.24285904646
1170,2013,48,211,42698.55951687833
1171,2013,48,341,47522.60681320177
1172,2013,48,375,137314.19096258457
1173,2013,48,405,55790.25827113879
1174,2013,48,417,25099.621588306913
1175,2013,48,427,66249.1051130898
1176,2013,48,461,35316.18218352359
1177,2013,48,49,53540.49912066109
1178,2013,48,191,35904.1183612298
1179,2013,48,159,43927.4435004228
1180,2013,48,163,48779.56230957716
1181,2013,48,281,52587.949779125025
1182,2013,50,19,48663.92996661818
1183,2013,50,13,25238.94028331547
1184,2013,50,7,154388.76241370226
1185,2013,50,15,50440.702443230664
1186,2013,50,11,55024.31299918637
1187,2013,50,5,56233.80476833433
1188,2013,50,25,57588.43299918638
1189,2013,50,3,56620.44849026189
1190,2013,50,1,53640.008550943014
1191,2013,50,9,33017.79670139349
1192,2013,50,23,78838.14310223014
1193,2013,49,27,42907.56442037449
1194,2013,49,45,58010.796332519705
1195,2013,49,53,160715.16169060342
1196,2013,49,25,25793.365434830623
1197,2013,49,43,72024.18892301814
1198,2013,49,19,48704.50651969771
1199,2013,49,31,30754.468843227707
1200,2013,49,33,24695.194745604596
1201,2013,49,51,63422.65139385821
1202,2013,49,1,27011.084234720285
1203,2013,49,3,54436.893550943016
1204,2013,49,21,58587.61474397163
1205,2013,49,39,47133.7726096339
1206,2013,49,41,43701.85331670461
1207,2013,49,57,170711.82952749127
1208,2013,49,37,49785.84657806438
1209,2013,49,35,235780.18634438625
1210,2013,49,9,24676.17867808029
1211,2013,49,55,33969.472937245766
1212,2013,49,7,43971.36442781572
1213,2013,49,29,25600.956636408257
1214,2013,49,5,137177.977328883
1215,2013,49,23,24984.679010318054
1216,2013,51,95,193222.92804859392
1217,2013,51,167,39563.271095726945
1218,2013,51,173,57699.80555021267
1219,2013,51,678,54490.81196410177
1220,2013,51,31,60766.24183251971
1221,2013,51,89,73196.54164345335
1222,2013,51,99,63861.10457461641
1223,2013,51,103,48189.08568340107
1224,2013,51,105,57085.7591063447
1225,2013,51,115,43437.93933505637
1226,2013,51,147,52982.220400348066
1227,2013,51,149,51852.787034148954
1228,2013,51,165,131156.52998727496
1229,2013,51,169,29106.998663568873
1230,2013,51,181,48257.195877252554
1231,2013,51,11,43728.946497852776
1232,2013,51,67,60766.24183251971
1233,2013,51,117,61525.949562857066
1234,2013,51,121,90749.74815446344
1235,2013,51,15,133897.62832060826
1236,2013,51,49,46084.06463713023
1237,2013,51,75,63042.71346120097
1238,2013,51,83,63248.506715174306
1239,2013,51,113,42330.18280850747
1240,2013,51,153,307380.4778136656
1241,2013,51,175,43157.81330990831
1242,2013,51,25,55311.99525293885
1243,2013,51,33,48914.96432201671
1244,2013,51,131,56051.39764737483
1245,2013,51,141,55600.324699095414
1246,2013,51,163,44727.46111196819
1247,2013,51,171,57622.828832519706
1248,2013,51,720,31845.820048254303
1249,2013,51,790,45573.09416738245
1250,2013,51,65,46923.66128401813
1251,2013,51,7,42988.28389225113
1252,2013,51,750,57667.65926244322
1253,2013,51,840,47843.51397327027
1254,2013,51,1,57971.54786811797
1255,2013,51,45,27547.311809677845
1256,2013,51,63,44279.677888807084
1257,2013,51,71,32557.599810559816
1258,2013,51,77,41100.29154045389
1259,2013,51,135,48709.23037530376
1260,2013,51,157,44236.15036570421
1261,2013,51,36,44579.25881767649
1262,2013,51,47,57109.5980455126
1263,2013,51,53,51040.106771663566
1264,2013,51,79,41253.46861484616
1265,2013,51,85,146184.11488104335
1266,2013,51,111,51066.96837798496
1267,2013,51,137,53805.453853593404
1268,2013,51,595,56679.32118398417
1269,2013,51,197,51695.90061577211
1270,2013,51,570,43536.4694564285
1271,2013,51,660,58304.06623430164
1272,2013,51,21,29065.548953925736
1273,2013,51,23,56933.05269672206
1274,2013,51,29,50223.23938674167
1275,2013,51,520,51269.63737456488
1276,2013,51,580,55193.711282441494
1277,2013,51,830,70323.85033112603
1278,2013,51,810,234595.72588736023
1279,2013,51,35,57054.892715174305
1280,2013,51,191,61701.119275548306
1281,2013,51,193,44996.261958082345
1282,2013,51,139,50884.89448248002
1283,2013,51,155,60587.5207284396
1284,2013,51,510,216183.3762161587
1285,2013,51,590,72137.69321488192
1286,2013,51,650,168103.42975438095
1287,2013,51,9,49929.98901393591
1288,2013,51,17,25740.65528918434
1289,2013,51,27,49998.35966715552
1290,2013,51,700,163605.99573714263
1291,2013,51,179,303644.9664447447
1292,2013,51,680,63705.23366443719
1293,2013,51,760,170391.23818090773
1294,2013,51,690,58116.57411266013
1295,2013,51,57,44517.13000008414
1296,2013,51,185,68744.87148856613
1297,2013,51,530,34245.90385118251
1298,2013,51,685,41060.55076883099
1299,2013,51,730,62749.68786777497
1300,2013,51,183,50535.40611119524
1301,2013,51,600,66102.02679498213
1302,2013,51,683,52652.720377572274
1303,2013,51,770,146324.19628687814
1304,2013,51,800,135350.55838433377
1305,2013,51,37,55653.73172170898
1306,2013,51,41,167688.32967114158
1307,2013,51,81,49438.93177772677
1308,2013,53,47,63397.869594433745
1309,2013,53,67,177921.77714285263
1310,2013,53,13,31849.458057282376
1311,2013,53,11,183672.0369890123
1312,2013,53,3,46305.17601944116
1313,2013,53,1,49177.95913042623
1314,2013,53,23,29666.54393724577
1315,2013,53,45,95928.81184480626
1316,2013,53,57,161072.35532841634
1317,2013,53,65,71596.40609443375
1318,2013,53,63,249182.33664357924
1319,2013,53,43,28727.61742236176
1320,2013,53,7,67830.23575458302
1321,2013,53,31,81689.16657868701
1322,2013,53,35,177948.04714285262
1323,2013,53,33,402929.45700000005
1324,2013,53,49,57662.4533223125
1325,2013,53,51,54741.77466816715
1326,2013,53,55,62243.27242309784
1327,2013,53,59,49381.210569420575
1328,2013,53,75,62506.028938416064
1329,2013,53,77,188751.15938723445
1330,2013,53,9,91106.47574991098
